value,parameter,carbon,temp
0.21610059399071085,sigma,glucose,42
0.2862009747741444,sigma,glucose,42
0.2737168951739245,sigma,glucose,42
0.2507962346421586,sigma,glucose,42
0.2336381707973227,sigma,glucose,42
0.27215338463282257,sigma,glucose,42
0.2527721037856898,sigma,glucose,42
0.2194658030322961,sigma,glucose,42
0.2026133177008505,sigma,glucose,42
0.23601705077414384,sigma,glucose,42
0.218941430569487,sigma,glucose,42
0.3205167788514683,sigma,glucose,42
0.1890614097463694,sigma,glucose,42
0.29809061427105155,sigma,glucose,42
0.32622322970093853,sigma,glucose,42
0.30558332038857344,sigma,glucose,42
0.2490440880748434,sigma,glucose,42
0.2709558133061485,sigma,glucose,42
0.3137853273655995,sigma,glucose,42
0.26061832607764324,sigma,glucose,42
0.26573234465128004,sigma,glucose,42
0.24109700231785378,sigma,glucose,42
0.27705028970141626,sigma,glucose,42
0.25276577009766876,sigma,glucose,42
0.21630483273112058,sigma,glucose,42
0.21420705819572142,sigma,glucose,42
0.2100951981474028,sigma,glucose,42
0.22374527510517297,sigma,glucose,42
0.22686210144160981,sigma,glucose,42
0.29573664409179984,sigma,glucose,42
0.32325990344321814,sigma,glucose,42
0.3509552309522831,sigma,glucose,42
0.23869558755935297,sigma,glucose,42
0.2860683415476328,sigma,glucose,42
0.25261670875443076,sigma,glucose,42
0.2997214191105897,sigma,glucose,42
0.2580305941219464,sigma,glucose,42
0.2458282656865847,sigma,glucose,42
0.24100953422080224,sigma,glucose,42
0.23160624849449307,sigma,glucose,42
0.19679116327750867,sigma,glucose,42
0.2563739577941719,sigma,glucose,42
0.205085605403667,sigma,glucose,42
0.27702267327408747,sigma,glucose,42
0.29052910299303286,sigma,glucose,42
0.2624778695265157,sigma,glucose,42
0.25648162152324533,sigma,glucose,42
0.29571034578681693,sigma,glucose,42
0.21065998280829226,sigma,glucose,42
0.3382965594285776,sigma,glucose,42
0.31382241837042896,sigma,glucose,42
0.17278571730538636,sigma,glucose,42
0.17401941683880934,sigma,glucose,42
0.1693564000861533,sigma,glucose,42
0.32390277517492927,sigma,glucose,42
0.2571062830651629,sigma,glucose,42
0.24849822294694762,sigma,glucose,42
0.2451138492099848,sigma,glucose,42
0.2652717405642383,sigma,glucose,42
0.21449550071272175,sigma,glucose,42
0.21316042065805607,sigma,glucose,42
0.28421399544366505,sigma,glucose,42
0.23230328895591582,sigma,glucose,42
0.19367970848981428,sigma,glucose,42
0.2866415336533433,sigma,glucose,42
0.24706509988612443,sigma,glucose,42
0.26930135238259345,sigma,glucose,42
0.2375158871449924,sigma,glucose,42
0.2386542542690475,sigma,glucose,42
0.17572026799223076,sigma,glucose,42
0.31743726221349466,sigma,glucose,42
0.28305562295151926,sigma,glucose,42
0.30637021227992733,sigma,glucose,42
0.26652186017162766,sigma,glucose,42
0.32904524246234373,sigma,glucose,42
0.32852357397283183,sigma,glucose,42
0.32257476064569096,sigma,glucose,42
0.29460235155964776,sigma,glucose,42
0.25836717847841617,sigma,glucose,42
0.272698095493906,sigma,glucose,42
0.28171071538034986,sigma,glucose,42
0.2383476909066256,sigma,glucose,42
0.2608662269333609,sigma,glucose,42
0.25463786668465266,sigma,glucose,42
0.19026459089437006,sigma,glucose,42
0.2449559952398259,sigma,glucose,42
0.30310626455494294,sigma,glucose,42
0.3421534127726654,sigma,glucose,42
0.15467158974083325,sigma,glucose,42
0.20816950467959563,sigma,glucose,42
0.22007084758666615,sigma,glucose,42
0.210548045920692,sigma,glucose,42
0.23660379117400393,sigma,glucose,42
0.22354575029508336,sigma,glucose,42
0.3072404645976175,sigma,glucose,42
0.3127429436912396,sigma,glucose,42
0.3320458022940801,sigma,glucose,42
0.2962316618804444,sigma,glucose,42
0.2673872536187191,sigma,glucose,42
0.27256460608981775,sigma,glucose,42
0.193965433791263,sigma,glucose,42
0.22201319757768634,sigma,glucose,42
0.2633379207045643,sigma,glucose,42
0.23653285522464132,sigma,glucose,42
0.2458881467958339,sigma,glucose,42
0.22955000703097933,sigma,glucose,42
0.2520114258385582,sigma,glucose,42
0.17924653747467026,sigma,glucose,42
0.18538980885261885,sigma,glucose,42
0.14585118718698994,sigma,glucose,42
0.2422033646483579,sigma,glucose,42
0.23845524169553853,sigma,glucose,42
0.18839664896530656,sigma,glucose,42
0.18894051665517805,sigma,glucose,42
0.18434240183611314,sigma,glucose,42
0.19042605200544252,sigma,glucose,42
0.31989925906582894,sigma,glucose,42
0.17856547112016705,sigma,glucose,42
0.17849590323322334,sigma,glucose,42
0.3305402439579214,sigma,glucose,42
0.3055607311632232,sigma,glucose,42
0.2647922932109123,sigma,glucose,42
0.21153622260258093,sigma,glucose,42
0.3357292443217609,sigma,glucose,42
0.20866818862243908,sigma,glucose,42
0.2781734123543733,sigma,glucose,42
0.22840755125145568,sigma,glucose,42
0.2637485886915368,sigma,glucose,42
0.2245986415071367,sigma,glucose,42
0.213166003096979,sigma,glucose,42
0.17799956148632237,sigma,glucose,42
0.20836001429812737,sigma,glucose,42
0.19649420946957824,sigma,glucose,42
0.29392575271932325,sigma,glucose,42
0.229952240895069,sigma,glucose,42
0.2065653079378282,sigma,glucose,42
0.33392935130004026,sigma,glucose,42
0.2873851703392549,sigma,glucose,42
0.19026603292467148,sigma,glucose,42
0.21112827070946297,sigma,glucose,42
0.17624205707194854,sigma,glucose,42
0.16041077000085802,sigma,glucose,42
0.15701995843222244,sigma,glucose,42
0.1555841383810935,sigma,glucose,42
0.14802283946114875,sigma,glucose,42
0.2336786107380917,sigma,glucose,42
0.24147554110033978,sigma,glucose,42
0.26052238554871243,sigma,glucose,42
0.19674470073649664,sigma,glucose,42
0.20702738154847564,sigma,glucose,42
0.20408974290658632,sigma,glucose,42
0.1955981418523236,sigma,glucose,42
0.28478828709846365,sigma,glucose,42
0.20462950550272074,sigma,glucose,42
0.22797593220741494,sigma,glucose,42
0.17896834234940445,sigma,glucose,42
0.1686911331983446,sigma,glucose,42
0.15601069516818447,sigma,glucose,42
0.19548839898898843,sigma,glucose,42
0.15572411140467954,sigma,glucose,42
0.2910669209493396,sigma,glucose,42
0.24684033847203654,sigma,glucose,42
0.24474858339122554,sigma,glucose,42
0.20873443495950292,sigma,glucose,42
0.20910259551490742,sigma,glucose,42
0.22301624718576368,sigma,glucose,42
0.23081156129845845,sigma,glucose,42
0.23320316708686134,sigma,glucose,42
0.22529963471644052,sigma,glucose,42
0.22300827014975833,sigma,glucose,42
0.24962190003001639,sigma,glucose,42
0.20838658634071486,sigma,glucose,42
0.21016260192404554,sigma,glucose,42
0.20142119428419006,sigma,glucose,42
0.2071043421823133,sigma,glucose,42
0.25761729196616445,sigma,glucose,42
0.3024432441517935,sigma,glucose,42
0.2767059156354082,sigma,glucose,42
0.2863804665905736,sigma,glucose,42
0.18576591855694802,sigma,glucose,42
0.1960510533824783,sigma,glucose,42
0.25299000893552337,sigma,glucose,42
0.23583650071897505,sigma,glucose,42
0.22140848404566224,sigma,glucose,42
0.1556511236040242,sigma,glucose,42
0.27006128189722517,sigma,glucose,42
0.1873430350324649,sigma,glucose,42
0.19892091842109866,sigma,glucose,42
0.21785464776683314,sigma,glucose,42
0.19315560419251757,sigma,glucose,42
0.18414424041125813,sigma,glucose,42
0.33650128139296265,sigma,glucose,42
0.3186457436662496,sigma,glucose,42
0.3075571720442629,sigma,glucose,42
0.3222622405972012,sigma,glucose,42
0.22774675564784594,sigma,glucose,42
0.21932246014677878,sigma,glucose,42
0.18975915181024844,sigma,glucose,42
0.19529140592589775,sigma,glucose,42
0.28589630467931715,sigma,glucose,42
0.3002793062074973,sigma,glucose,42
0.30955047629009463,sigma,glucose,42
0.2730148887699567,sigma,glucose,42
0.24692520507110716,sigma,glucose,42
0.2379039414116974,sigma,glucose,42
0.2497787921099262,sigma,glucose,42
0.22514507546772586,sigma,glucose,42
0.26974341215432523,sigma,glucose,42
0.25046351496022695,sigma,glucose,42
0.2825821276532942,sigma,glucose,42
0.21700437285023647,sigma,glucose,42
0.24052157463100576,sigma,glucose,42
0.16609061451112142,sigma,glucose,42
0.16111864893127995,sigma,glucose,42
0.1634316574510261,sigma,glucose,42
0.25088596046467815,sigma,glucose,42
0.22193468788167023,sigma,glucose,42
0.2131260304799003,sigma,glucose,42
0.22421804802956263,sigma,glucose,42
0.19250404203013768,sigma,glucose,42
0.2036700703331786,sigma,glucose,42
0.20413373942588897,sigma,glucose,42
0.30278239997195266,sigma,glucose,42
0.2208749972733836,sigma,glucose,42
0.22145437890805925,sigma,glucose,42
0.28114690174321105,sigma,glucose,42
0.18507642036995536,sigma,glucose,42
0.18685739662642556,sigma,glucose,42
0.22961570921261906,sigma,glucose,42
0.3025375309153017,sigma,glucose,42
0.34435645859721936,sigma,glucose,42
0.33828365741893,sigma,glucose,42
0.36200799035233444,sigma,glucose,42
0.3504490306540621,sigma,glucose,42
0.2569101489997687,sigma,glucose,42
0.22453686358936403,sigma,glucose,42
0.34912715367127606,sigma,glucose,42
0.21419997932436452,sigma,glucose,42
0.23065797883174888,sigma,glucose,42
0.2956634626361817,sigma,glucose,42
0.18716029180275912,sigma,glucose,42
0.1188472529905677,sigma,glucose,42
0.11633776423578937,sigma,glucose,42
0.18368177322172702,sigma,glucose,42
0.18029720781765546,sigma,glucose,42
0.2332931548515053,sigma,glucose,42
0.2034752493208441,sigma,glucose,42
0.23887847154624942,sigma,glucose,42
0.3010022281499377,sigma,glucose,42
0.202672269326538,sigma,glucose,42
0.22078833680184431,sigma,glucose,42
0.18913665878450553,sigma,glucose,42
0.17081680719084252,sigma,glucose,42
0.17109418954697342,sigma,glucose,42
0.2159663778875683,sigma,glucose,42
0.238683805893362,sigma,glucose,42
0.2436643388469099,sigma,glucose,42
0.3437466974289057,sigma,glucose,42
0.29160725320279823,sigma,glucose,42
0.2505219288141729,sigma,glucose,42
0.2165947599638383,sigma,glucose,42
0.23279297157903817,sigma,glucose,42
0.22413909354591835,sigma,glucose,42
0.21574336842537636,sigma,glucose,42
0.2154609654300601,sigma,glucose,42
0.23432428486019755,sigma,glucose,42
0.2134802952559124,sigma,glucose,42
0.23325935266766593,sigma,glucose,42
0.2537932197291714,sigma,glucose,42
0.2660815226642935,sigma,glucose,42
0.25358587647311337,sigma,glucose,42
0.2639506539915771,sigma,glucose,42
0.20481796388997878,sigma,glucose,42
0.19170263657750536,sigma,glucose,42
0.19984773524011926,sigma,glucose,42
0.23583718588720887,sigma,glucose,42
0.2192117609131231,sigma,glucose,42
0.3066297247371994,sigma,glucose,42
0.26436348726855297,sigma,glucose,42
0.1757034939209771,sigma,glucose,42
0.16434728990850023,sigma,glucose,42
0.18181232387917828,sigma,glucose,42
0.2663213012279359,sigma,glucose,42
0.25643502273614543,sigma,glucose,42
0.23561445891907631,sigma,glucose,42
0.2125894837711637,sigma,glucose,42
0.22118010686452405,sigma,glucose,42
0.25769495744134463,sigma,glucose,42
0.24074926967376606,sigma,glucose,42
0.27517257826551206,sigma,glucose,42
0.24139308673985557,sigma,glucose,42
0.23179479102131814,sigma,glucose,42
0.2301949286265136,sigma,glucose,42
0.2433614744101272,sigma,glucose,42
0.18876788881889567,sigma,glucose,42
0.29020767926591634,sigma,glucose,42
0.23626413171693883,sigma,glucose,42
0.24057326867151813,sigma,glucose,42
0.18602764552837103,sigma,glucose,42
0.23293099267584977,sigma,glucose,42
0.20701064075707223,sigma,glucose,42
0.2318025509204487,sigma,glucose,42
0.22187485874416324,sigma,glucose,42
0.19964159919067767,sigma,glucose,42
0.22555055553906894,sigma,glucose,42
0.23424474350738939,sigma,glucose,42
0.23647450813645365,sigma,glucose,42
0.25712635868067835,sigma,glucose,42
0.2494393558983247,sigma,glucose,42
0.15784498549162687,sigma,glucose,42
0.15987039406416598,sigma,glucose,42
0.2416573899365403,sigma,glucose,42
0.2209523842765087,sigma,glucose,42
0.2251511604561613,sigma,glucose,42
0.24193346841931637,sigma,glucose,42
0.24539400803099806,sigma,glucose,42
0.20266166053803986,sigma,glucose,42
0.21437697300893552,sigma,glucose,42
0.21811080391892967,sigma,glucose,42
0.2911184874846095,sigma,glucose,42
0.29220978365629335,sigma,glucose,42
0.25827410369532444,sigma,glucose,42
0.254588455763252,sigma,glucose,42
0.31897464597322417,sigma,glucose,42
0.2361498023898147,sigma,glucose,42
0.23061017416790547,sigma,glucose,42
0.2590232088755149,sigma,glucose,42
0.24435146580789463,sigma,glucose,42
0.21034479312686824,sigma,glucose,42
0.2180058722570062,sigma,glucose,42
0.2862965124928339,sigma,glucose,42
0.28697048713851125,sigma,glucose,42
0.2172328365782807,sigma,glucose,42
0.21798462471269509,sigma,glucose,42
0.18308033627859685,sigma,glucose,42
0.17582097840600192,sigma,glucose,42
0.1716681905326116,sigma,glucose,42
0.16864156469936326,sigma,glucose,42
0.2859280342445016,sigma,glucose,42
0.2366181623336781,sigma,glucose,42
0.2564651498246834,sigma,glucose,42
0.22566221258709265,sigma,glucose,42
0.29426361506588905,sigma,glucose,42
0.19233478679817842,sigma,glucose,42
0.18523373542194896,sigma,glucose,42
0.3064038248544119,sigma,glucose,42
0.20110243201913486,sigma,glucose,42
0.21327636329557303,sigma,glucose,42
0.214502780958616,sigma,glucose,42
0.24713593576707957,sigma,glucose,42
0.1906075510680045,sigma,glucose,42
0.20903286143734523,sigma,glucose,42
0.2174469286558461,sigma,glucose,42
0.2878694686299279,sigma,glucose,42
0.2661516936941217,sigma,glucose,42
0.2822421087668311,sigma,glucose,42
0.20373973344658325,sigma,glucose,42
0.219050813270762,sigma,glucose,42
0.228657367531094,sigma,glucose,42
0.24256115613856558,sigma,glucose,42
0.25067824182491105,sigma,glucose,42
0.2713020924895879,sigma,glucose,42
-14.626215324680075,epRA,glycerol,37
-14.664127553900359,epRA,glycerol,37
-14.56843851535228,epRA,glycerol,37
-14.456094355711766,epRA,glycerol,37
-14.584748983771691,epRA,glycerol,37
-14.571628643478968,epRA,glycerol,37
-14.496635875772787,epRA,glycerol,37
-14.692180445052205,epRA,glycerol,37
-14.674058541277248,epRA,glycerol,37
-14.637128304848003,epRA,glycerol,37
-14.634511382073185,epRA,glycerol,37
-14.52658299826451,epRA,glycerol,37
-14.476961807408763,epRA,glycerol,37
-14.727309713575439,epRA,glycerol,37
-14.710422737604535,epRA,glycerol,37
-14.664103244954749,epRA,glycerol,37
-14.577180929561447,epRA,glycerol,37
-14.85523958050915,epRA,glycerol,37
-14.884488758992118,epRA,glycerol,37
-14.664976039548904,epRA,glycerol,37
-14.697278011894015,epRA,glycerol,37
-14.682204129362416,epRA,glycerol,37
-14.48717375947265,epRA,glycerol,37
-14.472767471998713,epRA,glycerol,37
-14.661366821024206,epRA,glycerol,37
-14.526971587014886,epRA,glycerol,37
-14.5596759842167,epRA,glycerol,37
-14.645703414423615,epRA,glycerol,37
-14.583128466073985,epRA,glycerol,37
-14.605389425194899,epRA,glycerol,37
-14.643326271524195,epRA,glycerol,37
-14.56624336250612,epRA,glycerol,37
-14.602415646631252,epRA,glycerol,37
-14.567073737390267,epRA,glycerol,37
-14.59137145990395,epRA,glycerol,37
-14.515740942378141,epRA,glycerol,37
-14.528528048356531,epRA,glycerol,37
-14.627006925138751,epRA,glycerol,37
-14.446616869809501,epRA,glycerol,37
-14.507783520556604,epRA,glycerol,37
-14.565163147268716,epRA,glycerol,37
-14.568267976086936,epRA,glycerol,37
-14.531259848083657,epRA,glycerol,37
-14.554736104299373,epRA,glycerol,37
-14.65393636793405,epRA,glycerol,37
-14.523077665095686,epRA,glycerol,37
-14.636866206912156,epRA,glycerol,37
-14.622401754607825,epRA,glycerol,37
-14.557836989905654,epRA,glycerol,37
-14.631144939290419,epRA,glycerol,37
-14.60553569926079,epRA,glycerol,37
-14.604122843478041,epRA,glycerol,37
-14.476208608030426,epRA,glycerol,37
-14.6692104989497,epRA,glycerol,37
-14.672533762758105,epRA,glycerol,37
-14.515639003139546,epRA,glycerol,37
-14.712976170157512,epRA,glycerol,37
-14.639131512605402,epRA,glycerol,37
-14.66285001840199,epRA,glycerol,37
-14.764967403172493,epRA,glycerol,37
-14.70583365492416,epRA,glycerol,37
-14.448864337702442,epRA,glycerol,37
-14.710914548575882,epRA,glycerol,37
-14.713839118762426,epRA,glycerol,37
-14.748523134382342,epRA,glycerol,37
-14.669920776031317,epRA,glycerol,37
-14.743909771286278,epRA,glycerol,37
-14.440137867518759,epRA,glycerol,37
-14.825360728637794,epRA,glycerol,37
-14.812001920434692,epRA,glycerol,37
-14.714532895711578,epRA,glycerol,37
-14.450002163155885,epRA,glycerol,37
-14.45769197781079,epRA,glycerol,37
-14.485038276700424,epRA,glycerol,37
-14.653940565555162,epRA,glycerol,37
-14.454569988679047,epRA,glycerol,37
-14.76274929238078,epRA,glycerol,37
-14.810165540585672,epRA,glycerol,37
-14.691794968458199,epRA,glycerol,37
-14.708293280729007,epRA,glycerol,37
-14.62906849710275,epRA,glycerol,37
-14.628755700116473,epRA,glycerol,37
-14.612212476971887,epRA,glycerol,37
-14.558915041290037,epRA,glycerol,37
-14.630276757898788,epRA,glycerol,37
-14.716863851601843,epRA,glycerol,37
-14.731300182280751,epRA,glycerol,37
-14.490837606144343,epRA,glycerol,37
-14.668950513923933,epRA,glycerol,37
-14.666700170292444,epRA,glycerol,37
-14.54494709864572,epRA,glycerol,37
-14.621348800572404,epRA,glycerol,37
-14.732329759911169,epRA,glycerol,37
-14.448725947298644,epRA,glycerol,37
-14.443620824489491,epRA,glycerol,37
-14.754166028823683,epRA,glycerol,37
-14.417324309984448,epRA,glycerol,37
-14.46457611454577,epRA,glycerol,37
-14.595380412101843,epRA,glycerol,37
-14.688638770962104,epRA,glycerol,37
-14.5963748218356,epRA,glycerol,37
-14.609407621898875,epRA,glycerol,37
-14.545079443845747,epRA,glycerol,37
-14.610642958995218,epRA,glycerol,37
-14.586694225422399,epRA,glycerol,37
-14.700554352454192,epRA,glycerol,37
-14.556570733838269,epRA,glycerol,37
-14.593718796059335,epRA,glycerol,37
-14.595183162012095,epRA,glycerol,37
-14.553443620467577,epRA,glycerol,37
-14.501708275801517,epRA,glycerol,37
-14.607477308071811,epRA,glycerol,37
-14.579386032841713,epRA,glycerol,37
-14.600960254866225,epRA,glycerol,37
-14.634492509054137,epRA,glycerol,37
-14.482584896921997,epRA,glycerol,37
-14.488769874543005,epRA,glycerol,37
-14.57098698890355,epRA,glycerol,37
-14.453909272079882,epRA,glycerol,37
-14.559298654749668,epRA,glycerol,37
-14.591591199504839,epRA,glycerol,37
-14.605616116070944,epRA,glycerol,37
-14.550494134107621,epRA,glycerol,37
-14.56872614050136,epRA,glycerol,37
-14.572750108202003,epRA,glycerol,37
-14.582671021964165,epRA,glycerol,37
-14.583466580935191,epRA,glycerol,37
-14.602948910402759,epRA,glycerol,37
-14.63443422571772,epRA,glycerol,37
-14.56866607258148,epRA,glycerol,37
-14.577581235838586,epRA,glycerol,37
