strain,area_pix,mean_yfp,mean_mCherry,fold_change,atc_ngml,date,carbon,temp,operator,run_number
auto,485.0,159.68041237113403,185.56082474226804,-0.005526267994398886,0.0,20181004,glucose,37,O2,1
auto,692.0,159.4378612716763,189.94219653179192,-0.005812282644946411,0.0,20181004,glucose,37,O2,1
auto,726.0,160.400826446281,190.4366391184573,-0.004676760486853691,0.0,20181004,glucose,37,O2,1
auto,271.0,156.1549815498155,192.59040590405905,-0.009683432676988289,0.0,20181004,glucose,37,O2,1
auto,681.0,161.91483113069017,190.25256975036712,-0.0028914561872371296,0.0,20181004,glucose,37,O2,1
auto,495.0,162.23838383838384,188.94747474747476,-0.0025099249765701695,0.0,20181004,glucose,37,O2,1
auto,475.0,157.2021052631579,194.90105263157895,-0.008448671327230508,0.0,20181004,glucose,37,O2,1
auto,537.0,161.27001862197392,193.80260707635009,-0.003651814828205876,0.0,20181004,glucose,37,O2,1
auto,806.0,164.46898263027296,192.01736972704714,0.00012038235001066815,0.0,20181004,glucose,37,O2,1
auto,551.0,162.35208711433756,187.1288566243194,-0.0023758468263959578,0.0,20181004,glucose,37,O2,1
auto,535.0,162.3588785046729,188.38130841121495,-0.002367838463878385,0.0,20181004,glucose,37,O2,1
auto,462.0,162.37445887445887,192.23809523809524,-0.0023494661949845443,0.0,20181004,glucose,37,O2,1
auto,427.0,167.96487119437938,188.21311475409837,0.004242710998495099,0.0,20181004,glucose,37,O2,1
auto,637.0,163.80690737833595,196.7535321821036,-0.000660332403467213,0.0,20181004,glucose,37,O2,1
auto,715.0,162.82237762237762,196.01538461538462,-0.0018212833731128448,0.0,20181004,glucose,37,O2,1
auto,731.0,162.86046511627907,195.2284541723666,-0.0017763708524818885,0.0,20181004,glucose,37,O2,1
auto,447.0,160.74049217002238,197.38031319910513,-0.004276228914347695,0.0,20181004,glucose,37,O2,1
auto,512.0,163.115234375,185.04296875,-0.001475948629427742,0.0,20181004,glucose,37,O2,1
auto,754.0,163.13793103448276,195.0079575596817,-0.001449184878840458,0.0,20181004,glucose,37,O2,1
auto,322.0,163.09937888198758,185.3913043478261,-0.0014946453218086296,0.0,20181004,glucose,37,O2,1
auto,321.0,163.5109034267913,186.37694704049844,-0.0010093783032838334,0.0,20181004,glucose,37,O2,1
auto,435.0,162.97241379310344,188.3264367816092,-0.0016443617139837963,0.0,20181004,glucose,37,O2,1
auto,483.0,164.62111801242236,188.43892339544513,0.0002997793853514921,0.0,20181004,glucose,37,O2,1
auto,520.0,164.2596153846154,188.04807692307693,-0.000126502119846313,0.0,20181004,glucose,37,O2,1
auto,462.0,162.11904761904762,181.64935064935065,-0.0026506454562852497,0.0,20181004,glucose,37,O2,1
auto,465.0,162.52903225806452,182.67956989247313,-0.002167194284468534,0.0,20181004,glucose,37,O2,1
auto,647.0,163.32302936630603,183.49304482225656,-0.001230918151492191,0.0,20181004,glucose,37,O2,1
auto,507.0,164.06311637080867,190.69230769230768,-0.00035821245590544036,0.0,20181004,glucose,37,O2,1
auto,489.0,166.640081799591,183.04294478527606,0.002680528115603227,0.0,20181004,glucose,37,O2,1
auto,664.0,166.875,187.62801204819277,0.002957542102129984,0.0,20181004,glucose,37,O2,1
auto,350.0,167.0742857142857,189.3942857142857,0.00319253849694317,0.0,20181004,glucose,37,O2,1
auto,285.0,170.459649122807,189.5298245614035,0.007184536613749681,0.0,20181004,glucose,37,O2,1
auto,309.0,167.11326860841424,188.75404530744336,0.003238506867593446,0.0,20181004,glucose,37,O2,1
auto,378.0,168.88359788359787,188.63756613756613,0.005326067427523806,0.0,20181004,glucose,37,O2,1
auto,294.0,170.03061224489795,188.59863945578232,0.0066786191679763796,0.0,20181004,glucose,37,O2,1
auto,351.0,167.15384615384616,188.04558404558404,0.003286355640502465,0.0,20181004,glucose,37,O2,1
auto,667.0,165.79610194902548,187.7511244377811,0.0016853126638146072,0.0,20181004,glucose,37,O2,1
auto,442.0,168.10633484162895,190.26696832579185,0.004409523994699697,0.0,20181004,glucose,37,O2,1
auto,574.0,166.1114982578397,182.20034843205576,0.0020572259029265276,0.0,20181004,glucose,37,O2,1
auto,362.0,169.4254143646409,186.29558011049724,0.005964973834597897,0.0,20181004,glucose,37,O2,1
auto,416.0,170.81971153846155,189.7596153846154,0.007609119830312997,0.0,20181004,glucose,37,O2,1
auto,580.0,167.12758620689655,185.85172413793103,0.0032553900849268337,0.0,20181004,glucose,37,O2,1
auto,413.0,167.05811138014528,190.21065375302663,0.0031734658292151877,0.0,20181004,glucose,37,O2,1
auto,475.0,168.06947368421052,186.14315789473685,0.004366057561929943,0.0,20181004,glucose,37,O2,1
auto,400.0,163.8875,188.2025,-0.0005652981176054569,0.0,20181004,glucose,37,O2,1
auto,329.0,169.31003039513678,186.0516717325228,0.00582891382171696,0.0,20181004,glucose,37,O2,1
auto,603.0,161.8424543946932,181.23217247097844,-0.0029768023551177466,0.0,20181004,glucose,37,O2,1
auto,571.0,164.0122591943958,188.20840630472856,-0.0004181829016056779,0.0,20181004,glucose,37,O2,1
auto,500.0,166.118,184.7,0.002064892714233838,0.0,20181004,glucose,37,O2,1
auto,452.0,163.34734513274336,185.76769911504425,-0.0012022451607042065,0.0,20181004,glucose,37,O2,1
auto,786.0,161.87531806615777,183.50381679389312,-0.0029380497313173776,0.0,20181004,glucose,37,O2,1
auto,436.0,162.40825688073394,182.57339449541286,-0.002309611809761879,0.0,20181004,glucose,37,O2,1
auto,397.0,164.67254408060452,181.6498740554156,0.0003604206644594397,0.0,20181004,glucose,37,O2,1
auto,439.0,170.29612756264237,184.76993166287016,0.006991713072681271,0.0,20181004,glucose,37,O2,1
auto,529.0,166.82041587901702,184.61814744801512,0.0028931768680688134,0.0,20181004,glucose,37,O2,1
auto,832.0,161.17067307692307,175.06971153846155,-0.0037689624371620867,0.0,20181004,glucose,37,O2,1
auto,377.0,165.70822281167108,184.16710875331566,0.0015816861668948563,0.0,20181004,glucose,37,O2,1
auto,368.0,166.14673913043478,183.9320652173913,0.002098781706560495,0.0,20181004,glucose,37,O2,1
auto,580.0,164.3258620689655,188.09655172413792,-4.838446828054979e-05,0.0,20181004,glucose,37,O2,1
auto,630.0,169.77301587301588,179.43968253968254,0.006374863231800951,0.0,20181004,glucose,37,O2,1
auto,371.0,164.6954177897574,180.10512129380055,0.0003873931908454919,0.0,20181004,glucose,37,O2,1
auto,546.0,161.6135531135531,189.13736263736263,-0.0032467212302806753,0.0,20181004,glucose,37,O2,1
auto,538.0,158.84758364312268,173.82899628252787,-0.006508334116303314,0.0,20181004,glucose,37,O2,1
auto,483.0,162.03312629399585,187.21946169772258,-0.0027519633139004266,0.0,20181004,glucose,37,O2,1
auto,638.0,167.00313479623824,179.18025078369905,0.0031086378054724726,0.0,20181004,glucose,37,O2,1
auto,414.0,163.97342995169083,178.17874396135267,-0.00046397008751460295,0.0,20181004,glucose,37,O2,1
auto,417.0,164.30455635491606,178.91846522781773,-7.350802522233194e-05,0.0,20181004,glucose,37,O2,1
auto,575.0,167.87478260869565,179.78782608695653,0.004136479134734187,0.0,20181004,glucose,37,O2,1
auto,348.0,167.56034482758622,187.3132183908046,0.003765696185145341,0.0,20181004,glucose,37,O2,1
auto,526.0,163.30038022813687,176.84790874524714,-0.0012576258652611124,0.0,20181004,glucose,37,O2,1
auto,465.0,164.15698924731183,176.93118279569893,-0.00024751818146608533,0.0,20181004,glucose,37,O2,1
auto,351.0,162.27350427350427,183.17663817663816,-0.002468511192008874,0.0,20181004,glucose,37,O2,1
auto,403.0,141.5533498759305,168.11910669975185,-0.026901580069297826,0.0,20181004,glucose,37,O2,1
auto,734.0,160.7506811989101,179.70027247956403,-0.004264214078944961,0.0,20181004,glucose,37,O2,1
auto,577.0,161.07625649913345,180.44540727902947,-0.0038802978405585845,0.0,20181004,glucose,37,O2,1
auto,272.0,167.66544117647058,209.9558823529412,0.0038896251039058994,0.0,20181004,glucose,37,O2,1
auto,679.0,159.09278350515464,180.139911634757,-0.006219196062465728,0.0,20181004,glucose,37,O2,1
auto,500.0,162.546,177.93,-0.002147186035521796,0.0,20181004,glucose,37,O2,1
auto,634.0,161.34858044164037,179.89432176656152,-0.003559175250613721,0.0,20181004,glucose,37,O2,1
auto,759.0,160.81422924901185,181.87615283267456,-0.004189278639017184,0.0,20181004,glucose,37,O2,1
auto,536.0,161.74813432835822,188.86194029850745,-0.003088023952845933,0.0,20181004,glucose,37,O2,1
auto,548.0,163.37043795620437,182.0839416058394,-0.001175014256176773,0.0,20181004,glucose,37,O2,1
auto,594.0,166.07407407407408,182.56397306397307,0.002013095553215948,0.0,20181004,glucose,37,O2,1
auto,793.0,166.68852459016392,186.9609079445145,0.0027376515335066597,0.0,20181004,glucose,37,O2,1
auto,568.0,161.91549295774647,180.17429577464787,-0.002890675765154314,0.0,20181004,glucose,37,O2,1
auto,599.0,164.37228714524207,188.19532554257094,6.3596742839225775e-06,0.0,20181004,glucose,37,O2,1
auto,624.0,165.03205128205127,188.39743589743588,0.0007843491761050042,0.0,20181004,glucose,37,O2,1
auto,666.0,162.3843843843844,182.88738738738738,-0.002337762099397259,0.0,20181004,glucose,37,O2,1
auto,607.0,164.22734761120265,188.1466227347611,-0.00016455206460939704,0.0,20181004,glucose,37,O2,1
auto,516.0,166.6782945736434,188.09108527131784,0.00272558836575869,0.0,20181004,glucose,37,O2,1
auto,813.0,163.07380073800738,190.09840098400983,-0.001524806899836956,0.0,20181004,glucose,37,O2,1
auto,630.0,169.14761904761906,189.66349206349207,0.005637399436051071,0.0,20181004,glucose,37,O2,1
auto,596.0,165.99161073825502,189.54026845637583,0.00191585533360861,0.0,20181004,glucose,37,O2,1
auto,532.0,159.60526315789474,184.32142857142858,-0.005614883449087029,0.0,20181004,glucose,37,O2,1
auto,573.0,164.50959860383944,181.65095986038395,0.00016827643712152572,0.0,20181004,glucose,37,O2,1
auto,458.0,166.7707423580786,181.50218340611355,0.0028346021810670527,0.0,20181004,glucose,37,O2,1
auto,664.0,168.2710843373494,189.5210843373494,0.004603795509245356,0.0,20181004,glucose,37,O2,1
auto,448.0,165.35044642857142,188.64285714285714,0.00115979862478441,0.0,20181004,glucose,37,O2,1
auto,374.0,166.12032085561498,182.14438502673798,0.0020676294518086192,0.0,20181004,glucose,37,O2,1
auto,709.0,162.56981664315938,181.89562764456983,-0.0021191016075984507,0.0,20181004,glucose,37,O2,1
auto,622.0,167.45819935691318,188.42926045016077,0.0036452469224337834,0.0,20181004,glucose,37,O2,1
auto,649.0,165.21417565485362,186.33590138674884,0.0009991090306664114,0.0,20181004,glucose,37,O2,1
auto,492.0,167.07926829268294,187.21544715447155,0.00319841392039949,0.0,20181004,glucose,37,O2,1
auto,781.0,166.70934699103714,189.50960307298337,0.002762205170751049,0.0,20181004,glucose,37,O2,1
auto,393.0,165.88804071246818,187.14249363867685,0.0017937262449388511,0.0,20181004,glucose,37,O2,1
auto,638.0,165.18965517241378,186.0909090909091,0.0009701946401236885,0.0,20181004,glucose,37,O2,1
auto,382.0,167.4973821989529,186.95549738219896,0.0036914510703370544,0.0,20181004,glucose,37,O2,1
auto,400.0,168.7225,186.72,0.005136101869815738,0.0,20181004,glucose,37,O2,1
auto,483.0,167.87163561076605,186.6687370600414,0.004132768215611898,0.0,20181004,glucose,37,O2,1
auto,414.0,166.60628019323673,185.85507246376812,0.0026406694851910093,0.0,20181004,glucose,37,O2,1
auto,587.0,167.7274275979557,185.42759795570697,0.003962719081708507,0.0,20181004,glucose,37,O2,1
auto,579.0,168.71848013816927,184.99827288428324,0.005131361675360486,0.0,20181004,glucose,37,O2,1
auto,471.0,159.3099787685775,180.2632696390658,-0.005963080845889291,0.0,20181004,glucose,37,O2,1
auto,576.0,161.828125,188.33680555555554,-0.0029936994824649064,0.0,20181004,glucose,37,O2,1
auto,606.0,174.63861386138615,185.25577557755776,0.0121123441645188,0.0,20181004,glucose,37,O2,1
auto,556.0,163.931654676259,191.46223021582733,-0.0005132312157093414,0.0,20181004,glucose,37,O2,1
auto,521.0,168.37236084452974,185.43186180422265,0.004723220095959729,0.0,20181004,glucose,37,O2,1
auto,462.0,166.03896103896105,184.57575757575756,0.001971690494694389,0.0,20181004,glucose,37,O2,1
auto,456.0,163.59649122807016,189.51754385964912,-0.0009084537346933901,0.0,20181004,glucose,37,O2,1
auto,504.0,164.29761904761904,187.55555555555554,-8.16884520550061e-05,0.0,20181004,glucose,37,O2,1
auto,411.0,167.12165450121654,184.30900243309003,0.00324839545686284,0.0,20181004,glucose,37,O2,1
auto,683.0,165.74963396778915,190.74084919472912,0.0016305179280056484,0.0,20181004,glucose,37,O2,1
auto,670.0,164.48805970149255,180.9865671641791,0.00014287790608334046,0.0,20181004,glucose,37,O2,1
auto,513.0,167.4346978557505,183.7056530214425,0.0036175341078663985,0.0,20181004,glucose,37,O2,1
auto,668.0,165.124251497006,183.83383233532933,0.0008930710591211459,0.0,20181004,glucose,37,O2,1
auto,329.0,167.161094224924,184.2127659574468,0.0032949025179279086,0.0,20181004,glucose,37,O2,1
auto,514.0,160.5466926070039,180.26848249027236,-0.0045047560759104155,0.0,20181004,glucose,37,O2,1
auto,714.0,163.50840336134453,188.66666666666666,-0.0010123263639056888,0.0,20181004,glucose,37,O2,1
auto,456.0,160.02412280701753,181.38377192982455,-0.005120966924114963,0.0,20181004,glucose,37,O2,1
auto,406.0,165.90886699507388,190.70935960591132,0.0018182844594964826,0.0,20181004,glucose,37,O2,1
auto,570.0,166.72105263157894,190.42105263157896,0.002776008384574794,0.0,20181004,glucose,37,O2,1
auto,387.0,170.0361757105943,190.79328165374676,0.006685179569889764,0.0,20181004,glucose,37,O2,1
auto,653.0,168.60490045941808,190.97856049004594,0.00499742927018916,0.0,20181004,glucose,37,O2,1
auto,446.0,172.14125560538116,190.99551569506727,0.009167475844069364,0.0,20181004,glucose,37,O2,1
auto,696.0,169.31752873563218,192.23132183908046,0.005837755815182559,0.0,20181004,glucose,37,O2,1
auto,648.0,166.63425925925927,191.43364197530863,0.002673662214595137,0.0,20181004,glucose,37,O2,1
auto,491.0,164.69042769857433,193.09368635437883,0.0003815089083618324,0.0,20181004,glucose,37,O2,1
auto,536.0,167.05037313432837,192.91231343283582,0.0031643409409828835,0.0,20181004,glucose,37,O2,1
auto,405.0,164.5456790123457,191.80987654320987,0.0002108222159433854,0.0,20181004,glucose,37,O2,1
auto,479.0,167.9144050104384,191.84968684759917,0.004183201608528953,0.0,20181004,glucose,37,O2,1
auto,717.0,164.90934449093444,192.60808926080892,0.0006396541404628186,0.0,20181004,glucose,37,O2,1
auto,781.0,166.101152368758,193.07938540332907,0.0020450260990215892,0.0,20181004,glucose,37,O2,1
auto,722.0,167.67036011080333,192.98060941828254,0.003895425478702769,0.0,20181004,glucose,37,O2,1
auto,533.0,167.4596622889306,190.80863039399625,0.0036469720021826196,0.0,20181004,glucose,37,O2,1
auto,559.0,166.92486583184257,189.59928443649375,0.003016343560876614,0.0,20181004,glucose,37,O2,1
auto,401.0,165.95511221945137,191.36907730673317,0.0018728165218923648,0.0,20181004,glucose,37,O2,1
auto,462.0,166.46320346320346,190.15800865800867,0.0024719543524481013,0.0,20181004,glucose,37,O2,1
auto,414.0,166.51207729468598,191.73671497584542,0.0025295860509382123,0.0,20181004,glucose,37,O2,1
auto,521.0,164.4548944337812,190.96737044145874,0.00010376964198565005,0.0,20181004,glucose,37,O2,1
auto,553.0,162.44484629294755,184.0235081374322,-0.0022664658171384303,0.0,20181004,glucose,37,O2,1
auto,458.0,171.10917030567686,190.23362445414847,0.007950447692104168,0.0,20181004,glucose,37,O2,1
auto,651.0,166.57603686635946,190.95238095238096,0.002605006754378675,0.0,20181004,glucose,37,O2,1
auto,554.0,166.9927797833935,186.60649819494586,0.003096427242886588,0.0,20181004,glucose,37,O2,1
auto,760.0,161.46315789473684,192.7342105263158,-0.0034240662765407156,0.0,20181004,glucose,37,O2,1
auto,601.0,162.86522462562397,188.6006655574043,-0.0017707584705751447,0.0,20181004,glucose,37,O2,1
auto,534.0,167.8932584269663,186.9943820224719,0.0041582656973103704,0.0,20181004,glucose,37,O2,1
auto,458.0,172.3471615720524,186.76637554585153,0.009410278796662834,0.0,20181004,glucose,37,O2,1
auto,693.0,163.66810966810968,185.27994227994228,-0.0008240017443851345,0.0,20181004,glucose,37,O2,1
auto,606.0,165.94059405940595,184.77722772277227,0.001855696803691684,0.0,20181004,glucose,37,O2,1
auto,649.0,161.0724191063174,175.38828967642527,-0.003884822868759861,0.0,20181004,glucose,37,O2,1
auto,600.0,167.76666666666668,188.48333333333332,0.004008989531730253,0.0,20181004,glucose,37,O2,1
auto,638.0,166.23824451410658,185.81347962382446,0.002206684249128309,0.0,20181004,glucose,37,O2,1
auto,668.0,162.19610778443115,183.30239520958085,-0.002559776619481046,0.0,20181004,glucose,37,O2,1
auto,884.0,163.33597285067873,189.210407239819,-0.0012156552804188324,0.0,20181004,glucose,37,O2,1
auto,536.0,163.79850746268656,187.50932835820896,-0.000670237528385058,0.0,20181004,glucose,37,O2,1
auto,337.0,164.42729970326408,187.15727002967358,7.12301184648363e-05,0.0,20181004,glucose,37,O2,1
auto,634.0,160.5410094637224,188.92586750788644,-0.004511457600839835,0.0,20181004,glucose,37,O2,1
auto,725.0,171.76275862068965,182.3048275862069,0.008721154705753102,0.0,20181004,glucose,37,O2,1
auto,481.0,168.65904365904365,182.05197505197506,0.005061274572705019,0.0,20181004,glucose,37,O2,1
auto,411.0,162.98296836982968,181.30170316301704,-0.0016319158269901676,0.0,20181004,glucose,37,O2,1
auto,401.0,163.92019950124688,180.28179551122196,-0.0005267390822388117,0.0,20181004,glucose,37,O2,1
auto,779.0,155.2849807445443,185.3992297817715,-0.01070933186628086,0.0,20181004,glucose,37,O2,1
auto,891.0,159.79349046015713,181.05387205387206,-0.005392927060513892,0.0,20181004,glucose,37,O2,1
auto,714.0,157.44257703081232,191.28991596638656,-0.008165108610978177,0.0,20181004,glucose,37,O2,1
auto,391.0,156.17902813299233,189.23273657289002,-0.009655077105318804,0.0,20181004,glucose,37,O2,1
auto,585.0,165.95897435897436,190.56239316239316,0.0018773707312466183,0.0,20181004,glucose,37,O2,1
auto,721.0,164.08044382801666,190.89459084604715,-0.0003377800330910376,0.0,20181004,glucose,37,O2,1
auto,549.0,163.90528233151184,185.18761384335156,-0.0005443293100236579,0.0,20181004,glucose,37,O2,1
auto,410.0,164.31951219512194,185.0731707317073,-5.5872197474304923e-05,0.0,20181004,glucose,37,O2,1
auto,584.0,166.2431506849315,192.53253424657535,0.002212469573281241,0.0,20181004,glucose,37,O2,1
auto,767.0,163.41590612777054,191.10169491525423,-0.0011213984893111205,0.0,20181004,glucose,37,O2,1
auto,640.0,163.55625,186.54375,-0.000955905924396185,0.0,20181004,glucose,37,O2,1
auto,554.0,165.4620938628159,193.3158844765343,0.0012914525400268206,0.0,20181004,glucose,37,O2,1
auto,494.0,163.10728744939271,192.92105263157896,-0.0014853195914871868,0.0,20181004,glucose,37,O2,1
auto,512.0,164.5546875,186.41796875,0.00022144496494007297,0.0,20181004,glucose,37,O2,1
auto,477.0,170.63941299790358,182.47379454926624,0.007396512985045309,0.0,20181004,glucose,37,O2,1
auto,733.0,158.33151432469305,177.2155525238745,-0.007116879639695899,0.0,20181004,glucose,37,O2,1
